"TOA5","GlacioClim_bo_Plataforma_Mto","CR1000X","21070","CR1000X.Std.04.02","CPU:PLATAFORMA_V1.CR1X","34573","Plataforma_Hora"
"TIMESTAMP","RECORD","Prom_rad_albedo","Max_rad_albedo","Min_rad_albedo","Max_rad_TOTAL_sup","Max_rad_TOTAL_inf","Max_rad_neta_TOTAL","Max_rad_neta_TOTAL_onda_larga","Max_rad_neta_TOTAL_onda_corta","Vel_V_prom","Dir_V_prom","Desv_estandar_Dir_V","Max_Vel_V","Hora_Max_Vel_V","Muestra_de_Dir_V_en_Max_Vel_V","Prom_Temp_aire","Max_Temp_aire","Min_Temp_aire","Prom_RH","Max_RH","Min_RH","Presion_Barometrica","Total_precipitacion"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m/s","Deg","Deg","m/s","m/s","Grados","Deg C","Deg C","Deg C","%","%","%","mbar","mm"
"","","Avg","Max","Min","Max","Max","Max","Max","Max","WVc","WVc","WVc","Max","TMx","SMM","Avg","Max","Min","Avg","Max","Min","Smp","Tot"
"2023-10-06 00:00:00",1185,-0.271,-0.093,-0.388,-115.2,-9.42,-104.7,-98.2,-6.33,7.892,275.5,13.8,10.21,"2023-10-05 23:45:00",263.6,5.552,5.845,5.38,54.11,66.45,43.95,577.5,0
"2023-10-06 01:00:00",1186,-0.174,-0.087,-0.32,-118.6,-11.99,-104.4,-97.9,-5.998,9.53,271.9,8.76,11.17,"2023-10-06 00:46:00",266.4,5.647,5.926,5.27,48.02,52.94,42.86,577.1,0
"2023-10-06 02:00:00",1187,-0.202,-0.111,-0.326,-118.6,-11.98,-105.9,-99.5,-6.182,9.79,275,7.955,10.99,"2023-10-06 01:59:00",276.2,5.309,5.562,5.148,47.24,53.21,39.62,576.7,0
"2023-10-06 03:00:00",1188,-0.172,-0.087,-0.292,-121.8,-13.74,-107.3,-101,-6.038,10.93,274.8,8.29,12.3,"2023-10-06 02:30:00",274.1,5.602,5.754,5.28,34.34,40.48,32.15,576.4,0
"2023-10-06 04:00:00",1189,-0.184,0.258,-0.846,-113.4,-7.182,-104.6,-98.4,-5.507,7.23,274.3,19.59,10.56,"2023-10-06 03:01:00",271.9,3.794,5.522,3.179,45.52,51.12,35.43,576.3,0
"2023-10-06 05:00:00",1190,-0.323,0.022,-0.829,-113.3,-7.986,-103.3,-96,-6.166,5.378,268,19.02,8.32,"2023-10-06 04:13:00",283.9,3.839,4.351,3.148,44.6,47.34,41.4,576.4,0
"2023-10-06 06:00:00",1191,-0.525,0.085,-4.735,-113.9,-8.27,-101.6,-94.8,-5.366,4.461,259.9,17.28,6.971,"2023-10-06 05:58:00",262.8,4.348,5.764,3.542,44.45,48.26,39.69,576.6,0
"2023-10-06 07:00:00",1192,0.011,1.822,-5.21,11.6,12.69,-1.094,-94.2,103.6,4.225,273,16.83,6.434,"2023-10-06 06:27:00",284.2,4.669,5.664,3.562,45.36,51.62,39.63,577.1,0
"2023-10-06 08:00:00",1193,0.164,0.18,0.157,311.6,79.36,232.2,-104.5,370.2,3.157,261.5,28.21,4.998,"2023-10-06 07:04:00",261.6,7.28,9.26,5.442,36.3,44.46,31.51,578,0
"2023-10-06 09:00:00",1194,0.151,0.159,0.144,561.4,137.4,424.1,-138.6,595.8,1.455,131.3,80.5,3.216,"2023-10-06 08:15:00",289.7,9.51,10.11,8.79,38.21,46.33,29.16,579.4,0
"2023-10-06 10:00:00",1195,0.148,0.151,0.145,800,206.5,593.6,-167.2,803,1.955,93,31.26,3.079,"2023-10-06 10:00:00",102,10.37,13.03,8.51,39.79,46.97,31.42,579.4,0
"2023-10-06 11:00:00",1196,0.147,0.15,0.144,988,264.2,729.9,-199.9,945,5.02,79.48,20.67,7.112,"2023-10-06 10:42:00",86.2,12.3,13.77,10.97,39.66,47.22,30.98,579.5,0
"2023-10-06 12:00:00",1197,0.148,0.15,0.146,1053,292.8,766.9,-215.9,1005,5.978,84.1,8.23,6.979,"2023-10-06 11:05:00",92.2,12.74,13.7,12.04,38.9,43.01,36.49,579.4,0
"2023-10-06 13:00:00",1198,0.149,0.153,0.142,1234,332.5,903,-129.5,1135,7.067,80.8,7.448,7.74,"2023-10-06 12:14:00",84.6,13.45,14.86,11.71,41.8,47.08,35.33,579.1,0
"2023-10-06 14:00:00",1199,0.147,0.157,0.141,1319,312.8,1011,-90,1175,5.896,82.6,8.46,7.466,"2023-10-06 13:04:00",73.48,10.44,12.67,7.682,58.61,78.98,39.21,578.8,0
"2023-10-06 15:00:00",1200,0.145,0.154,0.135,892,235.3,668.3,-112.2,819,3.066,79.04,23.05,4.76,"2023-10-06 14:01:00",85.9,8.96,10.02,7.542,73.32,79.92,67.36,578.5,0
"2023-10-06 16:00:00",1201,0.145,0.156,0.136,495.7,142.2,353.5,-60.23,466.5,3.432,89.7,13.23,4.957,"2023-10-06 15:18:00",75.35,7.837,8.83,6.956,80.3,83.2,76.63,578.5,0
"2023-10-06 17:00:00",1202,0.167,0.195,0.141,171.9,64.82,109.8,-29.88,157.9,3.711,82.7,18.79,6.293,"2023-10-06 16:32:00",77.33,6.902,7.561,6.199,83.9,85.2,82.2,578.4,0
"2023-10-06 18:00:00",1203,0.173,0.202,0.149,117.2,52.91,64.32,-21.69,132.3,3.734,92,16.07,6.118,"2023-10-06 17:13:00",89.6,5.757,6.269,5.34,85.2,86.2,84.2,577.9,0
"2023-10-06 19:00:00",1204,-0.342,2.038,-9.06,22.94,25.45,-1.254,-16.75,23.07,3.245,94.1,12.11,4.645,"2023-10-06 18:08:00",80.1,5.008,5.462,4.654,86.9,87.4,86.3,578,0
"2023-10-06 20:00:00",1205,-0.488,0.056,-3.162,-1.274,16.56,-13.6,-12.31,-0.705,1.833,92.2,19.31,3.058,"2023-10-06 19:10:00",84,4.625,4.937,4.29,87.4,87.8,87.1,578.3,0
"2023-10-06 21:00:00",1206,-0.608,-0.287,-1.587,-1.678,14.54,-15.27,-14.3,-0.973,2.035,278.1,67.04,5.849,"2023-10-06 20:51:00",266.8,4.649,6.39,3.966,84.8,87.9,74.02,578.7,0
"2023-10-06 22:00:00",1207,-0.377,-0.182,-0.858,-83.9,2.528,-86.5,-79.37,-6.235,5.072,268.5,17.69,7.99,"2023-10-06 21:13:00",260.2,6.405,6.774,6.028,70.33,74.86,63.79,579,0
"2023-10-06 23:00:00",1208,-0.297,-0.227,-0.474,-110.7,-4.827,-105.4,-98.3,-6.649,5.831,274.7,11.69,8.39,"2023-10-06 22:12:00",291.4,6.177,6.471,5.946,53.68,62.91,51.82,579,0
"2023-10-07 00:00:00",1209,-0.29,0.015,-0.699,-113.1,-3.929,-106.9,-100,-6.858,5.646,274.1,10.01,7.577,"2023-10-06 23:52:00",279.7,5.378,5.937,4.411,53.29,64.85,46.62,578.7,0
"2023-10-07 01:00:00",1210,-0.046,0.513,-0.474,-33.72,4.437,-26.48,-22.82,-2.764,1.836,280,88.4,5.318,"2023-10-07 00:01:00",255.3,3.001,5.29,1.318,73.93,86.6,43.45,578.4,0
"2023-10-07 02:00:00",1211,-0.69,0.034,-4.855,-99.7,8.22,-100.2,-93.5,-6.657,4.486,266.1,18.18,6.865,"2023-10-07 01:16:00",263.4,3.719,4.552,1.277,55.5,86.9,41.48,578,0
"2023-10-07 03:00:00",1212,-0.348,-0.021,-1.093,-106.3,-5.195,-100,-92.8,-6.329,4.091,271.5,14.72,5.836,"2023-10-07 02:40:00",273.3,3.666,4.462,3.128,49.79,56.97,38.7,577.7,0
"2023-10-07 04:00:00",1213,-0.461,0.058,-1.339,-106.1,-6.206,-98.6,-91.9,-6.404,3.314,258.1,17.4,5.268,"2023-10-07 03:43:00",249.4,3.727,4.775,2.865,42.28,52.54,33.57,577.8,0
"2023-10-07 05:00:00",1214,-0.343,-0.13,-0.6,-102.6,-6.149,-92.4,-85.7,-6.265,2.925,268.4,19.26,4.711,"2023-10-07 04:05:00",274.5,3.221,3.542,2.896,54.2,59.69,49.56,578.2,0
"2023-10-07 06:00:00",1215,-1.285,13.09,-47.86,-85.8,1.435,-85.7,-80.5,-2.17,0.468,338.1,49.56,1.597,"2023-10-07 05:05:00",11.45,1.585,2.875,1.228,74.7,85.1,60.29,578.2,0
"2023-10-07 07:00:00",1216,0.548,5.069,0.201,10.37,18.6,-8.23,-84.2,85.8,1.517,273.4,59.02,3.711,"2023-10-07 06:17:00",262.6,2.688,3.36,1.702,65.09,76.29,55.54,578.9,0
"2023-10-07 08:00:00",1217,0.167,0.198,0.137,340.6,92,248.6,-95.5,380.5,1.41,109.1,62.93,2.796,"2023-10-07 07:15:00",91.6,5.067,6.652,3.239,65.81,73.41,49.45,579.2,0
"2023-10-07 09:00:00",1218,0.155,0.161,0.149,618.8,156.9,461.8,-132.3,629.3,2.558,54.24,72.93,5.312,"2023-10-07 08:21:00",102,7.181,7.924,6.592,60.39,73.78,41.35,580.5,0
"2023-10-07 10:00:00",1219,0.149,0.155,0.137,1019,241.8,781,-155.3,948,3.895,80.6,16.34,6.551,"2023-10-07 10:00:00",84.9,8.62,9.64,7.48,65.68,68.99,61.59,580.6,0
"2023-10-07 11:00:00",1220,0.149,0.154,0.139,1267,317,950,-128.6,1145,7.131,82.6,6.293,8.02,"2023-10-07 10:42:00",94.2,9.65,10.95,8.09,63.18,68.76,60.36,580.5,0
"2023-10-07 12:00:00",1221,0.151,0.161,0.144,1408,330.4,1080,-100.8,1245,7.824,84.2,7.352,8.6,"2023-10-07 11:54:00",93.6,10.41,11.79,8.69,62.26,69.65,56.4,580.4,0
"2023-10-07 13:00:00",1222,0.15,0.154,0.137,1468,366.4,1109,-124.6,1291,8.55,84.6,7.344,9.68,"2023-10-07 12:11:00",92,11.05,12,9.41,60.68,67.62,56.75,579.9,0
"2023-10-07 14:00:00",1223,0.148,0.163,0.14,1214,295.8,919,-38.23,1078,7.85,85.8,8.73,9.78,"2023-10-07 13:06:00",71.77,7.599,10.73,5.159,77.19,85.6,62.87,579.6,0
"2023-10-07 15:00:00",1224,0.153,0.184,0.135,1208,276.8,931,-33.72,1053,5.659,89.1,10.31,7.141,"2023-10-07 14:12:00",82.1,6.146,8.31,4.775,82.8,86.2,75.05,579,0.254
"2023-10-07 16:00:00",1225,0.162,0.187,0.147,951,246.2,705,-39.81,867,6.521,87.3,9.43,7.842,"2023-10-07 16:00:00",81.5,6.406,8,5.522,82.8,86.1,75.04,578.7,0
"2023-10-07 17:00:00",1226,0.18,0.202,0.159,219.2,74.35,144.8,-27.22,188.7,6.724,89.4,9.78,7.788,"2023-10-07 16:57:00",94.6,5.015,5.583,4.614,86.2,86.7,85.8,578.5,0
"2023-10-07 18:00:00",1227,0.191,0.22,0.156,130.9,49.07,82,-17.13,122.9,6.969,93.1,11.61,8.58,"2023-10-07 17:02:00",82,4.336,5.018,3.906,86.8,87.5,85.3,577.7,0
"2023-10-07 19:00:00",1228,-0.505,2.791,-17.88,25.2,22.49,2.704,-12.75,22.55,7.039,92.2,11.03,8.19,"2023-10-07 18:40:00",95.8,3.879,4.128,3.572,87.9,88.3,87.6,578.2,0
"2023-10-07 20:00:00",1229,-0.796,-0.268,-3.768,-3.752,13.41,-16.54,-16.01,-0.501,6.869,99.9,11.33,8.23,"2023-10-07 19:23:00",96.3,3.581,3.744,3.451,87.2,88.3,86.1,578.7,0
"2023-10-07 21:00:00",1230,-0.233,0.157,-0.573,-14.42,9.57,-23.99,-22.36,-1.287,6.653,101.8,7.583,7.982,"2023-10-07 20:01:00",90.4,3.693,3.825,3.522,86.5,86.9,86.2,579,0
"2023-10-07 22:00:00",1231,-0.431,-0.07,-0.747,-6.79,6.864,-13.28,-12.17,-1.083,6.217,99.9,9.66,8.42,"2023-10-07 21:11:00",104,3.435,3.594,3.28,87.1,87.4,86.8,579.4,0
"2023-10-07 23:00:00",1232,-0.42,-0.105,-1.092,-1.422,6.296,-7.425,-6.896,-0.388,5.862,98.6,8.45,7.172,"2023-10-07 22:39:00",99.8,3.428,3.724,3.118,87.2,87.8,86.5,579.4,0
"2023-10-08 00:00:00",1233,-0.761,0.271,-7.151,-0.582,7.101,-5.815,-5.381,-0.255,5.005,99.1,14.42,6.659,"2023-10-07 23:13:00",106.4,3.47,3.684,3.25,88.4,88.8,87.7,579.1,0
"2023-10-08 01:00:00",1234,-0.001,13.03,-14.22,0.134,6.936,-5.184,-4.874,-0.065,3.479,88.7,11.89,4.844,"2023-10-08 00:09:00",82,3.387,3.644,3.128,89.1,89.3,88.8,578.4,0
"2023-10-08 02:00:00",1235,-0.957,12.12,-20.63,-0.31,8.05,-5.181,-4.984,-0.128,3.623,86.7,10.85,4.572,"2023-10-08 01:46:00",65.78,3.234,3.512,2.794,89.4,89.6,89.3,578.1,0
"2023-10-08 03:00:00",1236,-0.621,5.139,-5.145,0.23,8.46,-5.759,-5.491,-0.227,1.84,94.2,24.84,3.629,"2023-10-08 02:06:00",103.1,2.819,3.138,2.633,89.6,89.7,89.5,577.7,0
"2023-10-08 04:00:00",1237,-1.087,20.5,-25.73,-0.489,8.53,-6.253,-5.853,-0.211,2.531,82.9,11.09,3.887,"2023-10-08 03:29:00",79.82,2.787,3.017,2.552,89.8,89.8,89.7,577.5,0
"2023-10-08 05:00:00",1238,-0.776,-0.027,-2.025,-0.74,8.42,-7.596,-7.082,-0.37,2.167,99.6,21.25,3.567,"2023-10-08 04:19:00",85.1,2.521,2.633,2.38,89.9,90,89.8,577.6,0
"2023-10-08 06:00:00",1239,-34.3,-0.427,-1941,-4.458,8.5,-11.34,-10.1,-0.862,0.7,58.2,59.78,1.753,"2023-10-08 05:12:00",89.1,2.567,2.734,2.46,90,90.1,89.9,578,0
"2023-10-08 07:00:00",1240,0.156,4.581,-17.17,160,48.03,112,-7.315,175.8,1.092,96.9,41.26,2.88,"2023-10-08 06:51:00",122.7,2.76,3.017,2.532,90.1,90.1,90,578.4,0
"2023-10-08 08:00:00",1241,0.165,0.177,0.156,374,103.7,270.3,-73.22,401.5,2.042,97.3,16.62,2.992,"2023-10-08 07:19:00",99.5,5.39,7.167,3.036,83.7,90.1,75.98,578.8,0
"2023-10-08 09:00:00",1242,0.155,0.16,0.151,662.8,176.5,488.1,-130.2,649.7,2.71,93.9,23.21,4.033,"2023-10-08 08:44:00",86.1,7.781,8.43,6.764,74.43,77.11,71.24,580,0
"2023-10-08 10:00:00",1243,0.151,0.153,0.139,960,250.5,710,-163.1,909,3.17,90.6,25.64,4.449,"2023-10-08 09:05:00",102.3,8.77,11.13,6.572,68.61,78.75,58.66,580,0
"2023-10-08 11:00:00",1244,0.148,0.153,0.137,1313,341.1,972,-160.8,1186,3.69,75.82,26.52,5.766,"2023-10-08 10:37:00",89,11.04,12.24,9.73,60.59,65.89,52.9,579.9,0
"2023-10-08 12:00:00",1245,0.147,0.153,0.135,1469,356,1113,-155,1308,4.697,80.7,14.18,6.285,"2023-10-08 11:46:00",79.08,10.44,11.79,8.81,66.89,74.02,60.27,579.6,0
"2023-10-08 13:00:00",1246,0.148,0.153,0.138,1444,364.7,1090,-112.7,1290,6.071,81.7,8.91,7.11,"2023-10-08 12:31:00",78.7,9.67,10.63,8.19,70.71,75.98,66.7,579.1,0
"2023-10-08 14:00:00",1247,0.151,0.165,0.143,1447,376.5,1070,-100.8,1274,6.033,80.5,8.95,7.933,"2023-10-08 13:50:00",78.7,9.59,11.27,7.864,72.43,77.84,66.55,578.6,0
"2023-10-08 15:00:00",1248,0.157,0.171,0.146,1430,351.8,1079,-96.8,1253,6.445,83.5,9.47,7.793,"2023-10-08 14:21:00",80.9,9.09,10.38,7.703,76.56,81.2,70.67,578.2,0
"2023-10-08 16:00:00",1249,0.161,0.178,0.141,947,266.8,679.7,-83.8,848,5.537,84.5,8.14,7.962,"2023-10-08 15:18:00",81,7.548,8.67,6.854,82,84.4,79.07,577.8,0
"2023-10-08 17:00:00",1250,0.164,0.193,0.151,554,173.7,385.2,-47.65,549,4.374,84.3,10.46,6.429,"2023-10-08 16:24:00",79.24,6.044,7.47,5.442,84.9,86.1,80.1,577.5,0
"2023-10-08 18:00:00",1251,0.167,0.2,0.122,199.2,81.2,118,-40.69,205.9,3.211,88.6,15.21,5.122,"2023-10-08 17:01:00",68.29,4.932,5.491,4.482,86.2,86.6,85.3,577.2,0
"2023-10-08 19:00:00",1252,-0.764,12.37,-17.55,-0.701,29.65,-17.44,-16.69,22.87,4.148,86.4,9.26,6.331,"2023-10-08 18:56:00",73.54,4.386,4.573,4.228,86.8,87.7,86.3,578,0
"2023-10-08 20:00:00",1253,-1.233,-0.163,-6.571,-0.936,18.71,-13.38,-12.86,-0.474,5.644,89.3,11.17,6.639,"2023-10-08 19:16:00",75.27,4.005,4.512,3.442,88.1,88.4,87.7,578.5,0
"2023-10-08 21:00:00",1254,-6.437,0.497,-265.3,-0.673,16.84,-12.94,-12.1,-0.23,4.285,99.9,12.62,6.269,"2023-10-08 20:01:00",84.6,3.72,4.028,3.432,87.4,88.4,85.9,579.1,0
"2023-10-08 22:00:00",1255,-2.198,64.76,-110.6,-0.708,15.54,-13.32,-12.87,-0.377,4.143,96.5,10.29,5.096,"2023-10-08 21:12:00",110.5,3.522,3.846,3.28,88,88.5,86.4,579.6,0
"2023-10-08 23:00:00",1256,-0.488,-0.298,-1.033,-8.33,13.06,-17.87,-16.17,-1.615,2.366,102.3,25.18,3.391,"2023-10-08 22:26:00",103.4,3.547,3.654,3.422,86.9,87.6,86.3,579.4,0
"2023-10-09 00:00:00",1257,-0.743,0.195,-2.016,-1.1,11.85,-8.96,-8.34,-0.468,2.312,95.7,12.49,4.02,"2023-10-08 23:58:00",84,3.417,3.584,3.229,88.3,88.6,87.7,579.1,0
"2023-10-09 01:00:00",1258,-0.425,0.018,-1.125,-1.674,11.28,-12.85,-11.93,-0.715,2.394,100.9,19.09,3.489,"2023-10-09 00:34:00",122.6,2.964,3.442,2.643,88.6,88.7,88.5,578.7,0
"2023-10-09 02:00:00",1259,-0.639,-0.082,-5.628,-0.353,10.8,-10.47,-9.78,-0.552,2.719,98.5,15.81,4.136,"2023-10-09 01:08:00",98.7,2.686,2.956,2.471,88.4,88.7,86.8,578.1,0
"2023-10-09 03:00:00",1260,0.17,28.96,-8.18,-2.296,6.557,-7.414,-6.278,-0.652,1.593,91,20.85,2.362,"2023-10-09 02:45:00",96.6,2.464,2.592,2.35,87.5,88.1,86.8,577.8,0
"2023-10-09 04:00:00",1261,-0.468,0.179,-1.416,-2.305,10.47,-9.45,-8.78,-0.61,2.636,107.2,13.14,3.889,"2023-10-09 03:53:00",104.7,2.413,2.643,2.046,87.8,88.3,87.2,577.7,0
"2023-10-09 05:00:00",1262,-0.332,-0.106,-1.635,-15.58,9.02,-24.61,-22.44,-2.017,2.391,104.1,24.15,3.61,"2023-10-09 04:01:00",126,2.174,2.512,1.844,87,87.9,85.3,577.9,0
"2023-10-09 06:00:00",1263,-0.541,0.24,-1.484,-4.626,5.171,-9.04,-8.1,-0.549,1.966,104.4,16.88,2.876,"2023-10-09 05:13:00",96.5,1.59,1.945,1.238,88.2,88.8,86.4,578.3,0
"2023-10-09 07:00:00",1264,-0.55,14.62,-46.31,82.8,37.35,45.49,-85.1,153,2.829,114.6,9.77,3.739,"2023-10-09 06:55:00",116.5,2.812,4.492,1.541,83.5,86.9,78.71,578.7,0
"2023-10-09 08:00:00",1265,0.166,0.191,0.137,473.2,115,363.6,-54.55,460.3,3.064,104.3,16.19,4.036,"2023-10-09 07:34:00",109.7,4.808,5.845,4.33,77.14,79.75,72.67,579.4,0
"2023-10-09 09:00:00",1266,0.153,0.17,0.138,656,167.9,488,-56.56,641.9,2.881,98.7,16.28,3.727,"2023-10-09 08:35:00",91.7,5.52,6.613,4.452,78.91,84.2,74.39,580.5,0
"2023-10-09 10:00:00",1267,0.149,0.169,0.144,1178,258.5,920,-70.14,1037,2.834,92.7,19.39,3.874,"2023-10-09 09:48:00",81.4,5.934,7.178,4.896,79.45,84.6,71.85,580.6,0
"2023-10-09 11:00:00",1268,0.149,0.154,0.14,1196,298.8,903,-111.3,1101,5.541,88.4,9.89,7.74,"2023-10-09 10:53:00",76.28,8.47,10.2,6.462,71.4,81.4,62.69,580.5,0
"2023-10-09 12:00:00",1269,0.15,0.156,0.143,1692,373,1319,-86.1,1469,6.889,83.8,7.553,7.67,"2023-10-09 11:05:00",87.3,8.59,10.42,6.976,71.4,79.78,60.78,580.5,0
"2023-10-09 13:00:00",1270,0.153,0.17,0.145,1641,380.2,1261,-50.15,1423,7.001,86.5,8.53,8.13,"2023-10-09 12:51:00",79.08,7.534,9.23,6.088,78.36,82.1,72.5,580.3,0
"2023-10-09 14:00:00",1271,0.149,0.153,0.144,436.4,119.7,316.7,-49.48,378.9,6.491,84.5,9.03,7.556,"2023-10-09 13:06:00",75.61,6.191,6.642,5.754,78.02,81.2,74.24,579.7,0
"2023-10-09 15:00:00",1272,0.149,0.159,0.142,529,139.2,389.8,-44.73,460.8,6.297,86,8.63,8.01,"2023-10-09 14:26:00",84.8,5.672,6.633,4.795,82.5,85.1,80.2,579.3,0
"2023-10-09 16:00:00",1273,0.154,0.167,0.145,424,117,307,-31.77,372.2,4.888,85,8.42,5.715,"2023-10-09 15:42:00",76.59,5.347,5.926,4.674,85,86.7,82.9,579.1,0
"2023-10-09 17:00:00",1274,0.163,0.186,0.135,87.1,42.86,44.22,-20.83,76.43,3.317,92,10.03,5.098,"2023-10-09 16:08:00",81.7,4.08,4.614,3.694,87.1,87.4,86.6,579,0
"2023-10-09 18:00:00",1275,0.185,0.222,0.158,40.8,29.7,13.93,-18.21,40.15,1.708,89.8,27.83,2.88,"2023-10-09 17:37:00",88.1,3.883,4.047,3.724,87.5,87.8,87.2,578.2,0
"2023-10-09 19:00:00",1276,-0.422,1.762,-6.017,13.86,20.86,-5.806,-19.56,18.44,0.592,188.6,90.2,1.828,"2023-10-09 18:04:00",93.4,3.34,3.734,2.976,87.7,88.2,87.5,578,0
"2023-10-09 20:00:00",1277,-0.803,-0.555,-0.973,-46.85,7.239,-51.05,-45.81,-4.107,0.636,82.3,41.21,1.493,"2023-10-09 19:16:00",53.97,2.959,3.068,2.814,88.3,88.5,88.1,578.5,0
"2023-10-09 21:00:00",1278,-1.042,-0.484,-1.654,-38.31,5.221,-41.34,-36.29,-4.755,0.576,50.58,69.63,2.176,"2023-10-09 20:58:00",119.4,2.719,2.836,2.572,88.5,88.8,88.2,578.9,0
"2023-10-09 22:00:00",1279,-0.739,-0.489,-2.286,-11.81,3.056,-14.72,-12.25,-2.47,2.016,103.4,17.79,2.862,"2023-10-09 21:58:00",98,3.101,3.331,2.794,87.4,88.6,86.5,579.5,0
"2023-10-09 23:00:00",1280,-1.904,-0.024,-10.89,-0.318,3.401,-3.233,-2.8,-0.394,2.502,97,12.74,3.363,"2023-10-09 22:56:00",97.4,2.751,3.159,2.38,87.9,88.8,87.2,579.6,0
"2023-10-10 00:00:00",1281,-1.76,18.56,-49.87,-0.512,3.388,-3.223,-2.935,-0.146,4.353,95.5,10.41,5.949,"2023-10-09 23:16:00",118.2,2.76,3.017,2.492,89,89.3,88.8,579.6,0
"2023-10-10 01:00:00",1282,-1.24,22.74,-67.39,-0.146,3.068,-2.19,-1.997,-0.141,4.252,82.6,12.27,5.385,"2023-10-10 00:53:00",82.5,2.896,3.118,2.522,89.4,89.5,89.2,579,0
"2023-10-10 02:00:00",1283,-0.467,0.378,-3.837,-0.32,2.278,-2.112,-1.971,-0.118,4.913,84.3,7.603,6.012,"2023-10-10 01:19:00",91.7,2.754,2.966,2.562,89.6,89.8,89.5,578.8,0.254
"2023-10-10 03:00:00",1284,-0.809,0.761,-6.658,-0.291,2.729,-2.334,-2.113,-0.071,3.649,89.4,8.92,4.317,"2023-10-10 02:02:00",91.2,2.614,2.734,2.411,89.8,90,89.7,578.5,0
"2023-10-10 04:00:00",1285,-14.91,137.5,-994,-0.129,2.711,-2.148,-2.144,0.025,3.743,88.9,10.64,4.942,"2023-10-10 03:34:00",85.6,2.512,2.764,2.32,90,90.1,90,578.2,0
"2023-10-10 05:00:00",1286,-0.047,0.745,-1.193,-0.383,3.658,-2.658,-2.446,-0.108,2.485,96.7,13.99,3.98,"2023-10-10 04:14:00",95.2,1.982,2.37,1.662,90.2,90.3,90.1,578.2,0
"2023-10-10 06:00:00",1287,-0.253,11.08,-11.97,0.372,3.581,-2.23,-2.409,0.348,1.958,94.8,14.64,2.656,"2023-10-10 05:09:00",102.9,1.811,2.168,1.611,90.3,90.3,90.2,578.8,0
"2023-10-10 07:00:00",1288,0.171,0.361,-0.079,76.16,16.79,59.37,-2.477,69.3,1.733,84.8,19.92,2.543,"2023-10-10 06:57:00",120.8,1.843,2.128,1.5,90.3,90.4,90.3,579.5,0
"2023-10-10 08:00:00",1289,0.154,0.172,0.141,454.8,95.4,359.4,-5.326,413.5,2.594,101.9,18.07,4.096,"2023-10-10 08:00:00",107.1,2.273,3.987,1.582,90.3,90.4,89.8,580.2,0
"2023-10-10 09:00:00",1290,0.15,0.156,0.131,672.1,165.6,508,-55.34,665.3,4.443,99.1,14.8,5.757,"2023-10-10 08:41:00",89.8,6.179,7.52,3.704,76.37,89.1,66.3,581.3,0
"2023-10-10 10:00:00",1291,0.135,0.147,0.086,891,225.5,697.9,-117.9,862,4.528,88.1,10.35,5.676,"2023-10-10 09:45:00",73.3,7.721,9.46,6.491,63.53,71.06,54.63,581.2,0
"2023-10-10 11:00:00",1292,0.144,0.155,0.12,1225,276.4,973,-106.9,1112,3.114,80.7,21.21,4.738,"2023-10-10 10:19:00",96.5,8.93,10.37,7.782,58.11,64.34,52.27,581.2,0
"2023-10-10 12:00:00",1293,0.145,0.16,0.096,1396,340.1,1056,-98.6,1258,2.622,73.46,36.59,4.412,"2023-10-10 11:39:00",111.2,9.94,11.71,7.944,66.97,78.73,52.64,581.1,0
"2023-10-10 13:00:00",1294,0.152,0.174,0.101,1308,341,968,-156.5,1188,6.063,79.56,7.55,7.321,"2023-10-10 12:28:00",89.6,10.33,12.27,9.46,65.18,69.3,59.34,580.5,0
"2023-10-10 14:00:00",1295,0.158,0.169,0.152,1214,335.1,883,-102.1,1112,6.44,81.6,10.35,8.68,"2023-10-10 13:51:00",80.6,10.55,11.85,8.81,63.74,73.85,57.02,579.8,0
"2023-10-10 15:00:00",1296,0.159,0.174,0.148,1267,338.4,947,-95.7,1112,7.177,83.6,7.623,8.5,"2023-10-10 14:23:00",80.5,9.24,10.73,8.29,70.51,77.7,65.55,579.5,0
"2023-10-10 16:00:00",1297,0.155,0.167,0.136,1134,281.2,853,-98.4,1009,6.463,81.9,6.67,7.709,"2023-10-10 15:55:00",80.8,8.73,9.5,7.703,71.45,74.62,67.94,579.3,0
"2023-10-10 17:00:00",1298,0.157,0.177,0.13,790.4,211.6,578.8,-107.9,718.3,5.659,83.3,7.44,7.205,"2023-10-10 16:05:00",84.2,6.975,8.27,5.845,79.75,82.5,73.21,579.4,0
"2023-10-10 18:00:00",1299,0.207,0.288,0.147,387,117.7,269.4,-28.28,391.3,3.188,86.7,11.58,4.172,"2023-10-10 17:04:00",100.5,4.645,5.724,3.804,85.4,86.3,83.6,578.6,0
"2023-10-10 19:00:00",1300,-0.072,2.911,-2.245,4.578,29.83,-23.42,-26.98,7.472,1.702,95.3,29.86,2.935,"2023-10-10 18:03:00",89.9,3.455,3.846,3.208,86.1,86.8,85.6,578.6,0
"2023-10-10 20:00:00",1301,-2.568,-0.585,-20.07,-102.1,21.61,-118.4,-108.1,-9.4,2.097,125.6,26.19,3.301,"2023-10-10 19:31:00",123.1,6.108,7.118,3.239,34.99,88.3,20.12,578.9,0
