"TOA5","GlacioClim_bo_Plataforma_Mto","CR1000X","21070","CR1000X.Std.04.02","CPU:PLATAFORMA_V1.CR1X","34573","Plataforma"
"TIMESTAMP","RECORD","Prom_rad_onda_corta_sup","Prom_rad_onda_corta_inf","Prom_rad_onda_larga_sup","Prom_rad_onda_larga_inf","Prom_rad_onda_larga_sup_corregida","Prom_rad_onda_larga_inf_corregida","Prom_rad_TOTAL_sup","Prom_rad_TOTAL_inf","Prom_rad_neta_TOTAL","Prom_rad_neta_TOTAL_onda_corta","Prom_rad_neta_TOTAL_onda_larga","Prom_rad_albedo","Vel_V_prom","Dir_V_prom","Desv_estandar_Dir_V","Prom_Temp_aire","Prom_Temp_CNR4","Prom_RH","Total_precipitacion","Dir_V","PB_mbar","V_bat_Min","PTemp_Avg"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m/s","Deg","Deg","Deg C","Deg C","%","mm","Grados","mbar","Volts",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Tot","Smp","Smp","Min","Avg"
"2023-10-19 22:15:00",6077,-2.639,1.293,-75.36,-2.056,244.2,317.6,-78,-0.763,-77.24,-3.932,-73.31,-0.491,3.066,270.2,4.816,1.145,0.826,87.4,0,272.4724,579.6758,13.13,3.564
"2023-10-19 22:30:00",6078,-3.704,1.352,-75.14,-2.412,244.6,317.3,-78.85,-1.06,-77.79,-5.056,-72.73,-0.378,1.746,252.8,44.95,1.169,0.85,87.5,0,326.0235,579.6758,13.13,3.431
"2023-10-19 22:45:00",6079,-1.866,1.142,-30.15,-0.085,287.9,317.9,-32.01,1.057,-33.07,-3.008,-30.06,-0.637,1,356.2,26.77,0.812,0.481,87.7,0,13.83782,579.6758,13.13,3.308
"2023-10-19 23:00:00",6080,-1.162,1.096,-26.19,1.176,291.1,318.4,-27.35,2.272,-29.62,-2.258,-27.36,-1.142,1.39,95.2,20.36,0.602,0.321,87.8,0,111.2048,579.6931,13.13,3.199
"2023-10-19 23:15:00",6081,0.006,0.886,-7.128,1.955,310.5,319.6,-7.122,2.842,-9.96,-0.88,-9.08,0.554,1.314,97.6,13.44,0.597,0.406,87.9,0,103.4126,579.6931,13.13,3.098
"2023-10-19 23:30:00",6082,-0.083,0.871,-11.86,1.94,306.1,320,-11.95,2.811,-14.76,-0.955,-13.8,-7.457,1.305,100.5,23.48,0.674,0.482,87.9,0,81.86868,579.6931,13.13,3.003
"2023-10-19 23:45:00",6083,-1.037,0.713,-22.87,1.883,294.9,319.6,-23.91,2.596,-26.5,-1.75,-24.75,-0.971,0.255,57.91,14.88,0.546,0.423,87.9,0,151.094,579.6931,13.13,2.914
"2023-10-20 00:00:00",6084,-2.38,1.269,-54.13,1.363,262.4,317.9,-56.51,2.632,-59.14,-3.649,-55.49,-0.552,0.504,18.42,67.93,0.468,0.17,87.8,0,286.9445,579.2062,13.13,2.833
"2023-10-20 00:15:00",6085,-1.842,1.416,-59.61,0.64,257.1,317.4,-61.45,2.056,-63.51,-3.259,-60.25,-1.223,2.215,261.3,6.833,0.663,0.204,87.7,0,262.2362,579.2062,13.12,2.759
"2023-10-20 00:30:00",6086,-0.93,1.516,-36.73,0.957,280.6,318.3,-37.66,2.473,-40.14,-2.446,-37.69,-2.429,0.848,126.8,83.3,0.891,0.328,87.6,0,126.5771,579.2062,13.13,2.687
"2023-10-20 00:45:00",6087,-0.679,1.257,-28.78,1.518,288.5,318.8,-29.46,2.775,-32.23,-1.936,-30.3,-12.3,0.264,137.5,38.91,0.682,0.319,88,0,239.2462,579.2062,13.13,2.621
"2023-10-20 01:00:00",6088,-1.61,1.412,-36.98,1.359,279.6,317.9,-38.59,2.771,-41.36,-3.022,-38.34,-0.887,0.617,80,31.77,0.531,0.172,88,0,14.84249,578.7197,13.13,2.564
"2023-10-20 01:15:00",6089,-2.939,0.345,-50.53,0.353,265.3,316.2,-53.47,0.699,-54.17,-3.284,-50.88,-0.132,0.661,313.5,78.55,0.069,0.022,88.1,0,166.4512,578.7197,13.13,2.51
"2023-10-20 01:30:00",6090,-3.293,0.715,-63.68,0.141,251.5,315.3,-66.98,0.856,-67.83,-4.008,-63.83,-0.206,1.56,181.7,76.02,-0.117,-0.13,88.4,0,277.8323,578.7197,13.13,2.457
"2023-10-20 01:45:00",6091,-3.854,1.59,-83.9,-0.353,230.8,314.4,-87.8,1.236,-89,-5.444,-83.6,-0.4,1.483,259.6,50.44,-0.139,-0.224,88.8,0,87.42614,578.7197,13.12,2.404
"2023-10-20 02:00:00",6092,-3.278,2.046,-78.85,-0.127,234.8,313.5,-82.1,1.919,-84,-5.324,-78.72,-0.676,1.048,52.17,46.66,-0.154,-0.472,88.7,0,38.75174,578.273,13.13,2.351
"2023-10-20 02:15:00",6093,-0.576,1.077,-17.38,0.857,296.6,314.9,-17.95,1.934,-19.89,-1.653,-18.23,1.732,1.478,117.4,18.23,-0.253,-0.386,88.7,0,110.0814,578.273,13.13,2.299
"2023-10-20 02:30:00",6094,-0.071,0.047,-1.249,1.317,313.8,316.3,-1.319,1.364,-2.683,-0.118,-2.565,-1.968,1.248,115.7,11.11,-0.302,-0.162,88.8,0,134.6833,578.273,13.13,2.248
"2023-10-20 02:45:00",6095,-0.126,0.16,-3.635,1.476,311.8,316.9,-3.761,1.636,-5.397,-0.286,-5.111,-124.2,1.539,109.1,21.87,-0.227,-0.084,88.9,0,94.98939,578.273,13.12,2.197
"2023-10-20 03:00:00",6096,-0.187,0.177,-2.072,1.779,313.4,317.3,-2.259,1.956,-4.215,-0.363,-3.851,-1.917,0.583,46.44,19.69,-0.224,-0.061,89,0,109.4922,578.2214,13.13,2.145
"2023-10-20 03:15:00",6097,-0.149,0.167,-2.415,1.71,313.4,317.5,-2.564,1.878,-4.442,-0.317,-4.125,0.575,1.231,81.5,9.54,-0.143,0.001,89.1,0,84.44277,578.2214,13.13,2.092
"2023-10-20 03:30:00",6098,-0.342,0.253,-5.444,1.929,310.3,317.7,-5.786,2.183,-7.969,-0.596,-7.373,-0.69,0.593,64.13,22.54,-0.151,0.001,89.2,0,93.98933,578.2214,13.13,2.041
"2023-10-20 03:45:00",6099,-0.31,0.23,-3.902,2.155,311.9,318,-4.213,2.386,-6.598,-0.541,-6.058,-0.788,1.163,112.5,12.34,-0.119,0.01,89.2,0,121.5452,578.2214,13.12,1.996
"2023-10-20 04:00:00",6100,-0.304,0.645,-6.944,2.397,309,318.3,-7.248,3.041,-10.29,-0.949,-9.34,-2.254,1.369,118.6,14.58,-0.048,0.031,89.3,0,121.6581,578.3431,13.13,1.957
"2023-10-20 04:15:00",6101,-0.429,1.13,-9.19,2.657,307.1,318.9,-9.62,3.787,-13.4,-1.559,-11.84,-2.801,1.226,133.1,20.12,0.156,0.104,89.3,0,137.864,578.3431,13.12,1.923
"2023-10-20 04:30:00",6102,-0.504,1.395,-7.851,3.343,308.6,319.8,-8.35,4.738,-13.09,-1.899,-11.19,-2.805,1.467,115.3,11.21,0.299,0.144,88.9,0,126.8531,578.3431,13.13,1.895
"2023-10-20 04:45:00",6103,-0.358,1.637,-9.85,3.623,306.7,320.2,-10.21,5.26,-15.47,-1.996,-13.47,-4.591,1.723,126.3,15.83,0.592,0.176,87.2,0,103.5217,578.3431,13.13,1.871
"2023-10-20 05:00:00",6104,-0.38,1.858,-12.3,3.39,304.7,320.3,-12.67,5.247,-17.92,-2.237,-15.68,-4.987,1.247,101.1,7.812,0.718,0.255,87.2,0,107.4538,578.4833,13.13,1.851
"2023-10-20 05:15:00",6105,-0.7,1.053,-14.5,2.478,302.5,319.5,-15.2,3.532,-18.73,-1.754,-16.98,-1.606,3.243,118.8,9.48,0.396,0.27,87.4,0,132.4302,578.4833,13.13,1.836
"2023-10-20 05:30:00",6106,-0.609,1.083,-13.84,2.46,303,319.3,-14.45,3.543,-17.99,-1.692,-16.3,-1.818,2.94,115.8,20.16,0.218,0.221,87.7,0,115.6046,578.4833,13.13,1.821
"2023-10-20 05:45:00",6107,-0.399,0.952,-5.524,2.663,311.5,319.7,-5.924,3.615,-9.54,-1.351,-8.19,-2.384,3.262,122,14.58,0.251,0.264,87.5,0,92.56932,578.4833,13.13,1.808
"2023-10-20 06:00:00",6108,0.056,0.29,-2.22,2.926,314.6,319.7,-2.165,3.216,-5.381,-0.234,-5.146,-0.71,2.522,111.9,15.65,0.091,0.222,88,0,121.4853,578.8983,13.13,1.799
"2023-10-20 06:15:00",6109,4.482,1.015,-4.57,3.24,312.2,320,-0.088,4.255,-4.342,3.467,-7.809,0.258,2.175,113.3,8.97,0.071,0.211,88.4,0,108.8137,578.8983,13.12,1.795
"2023-10-20 06:30:00",6110,13.45,2.283,-12.84,3.28,304.2,320.3,0.611,5.563,-4.952,11.17,-16.12,0.171,2.136,110.8,8.51,0.17,0.27,88.6,0,111.3713,578.8983,13.13,1.792
"2023-10-20 06:45:00",6111,48.18,7.159,-29.5,3.28,287.9,320.7,18.67,10.44,8.24,41.02,-32.78,0.152,1.992,107.9,7.839,0.297,0.346,88.4,0,107.0961,578.8983,13.13,1.794
"2023-10-20 07:00:00",6112,85.4,11.96,-37.15,4.02,281.4,322.5,48.23,15.98,32.25,73.42,-41.17,0.141,1.838,80.1,7.114,0.519,0.589,88,0,77.08796,579.2919,13.13,1.798
"2023-10-20 07:15:00",6113,99.1,13.5,-25.34,5.261,293.9,324.5,73.8,18.76,55.04,85.6,-30.6,0.136,1.673,90.4,15.11,0.573,0.749,87.9,0,109.8165,579.2919,13.13,1.807
"2023-10-20 07:30:00",6114,94.3,14.66,-7.398,5.821,313,326.2,86.9,20.49,66.42,79.64,-13.22,0.156,1.81,89.1,9.62,0.66,0.994,88.1,0.254,77.60876,579.2919,13.13,1.819
"2023-10-20 07:45:00",6115,84.7,13.3,-3.544,6.099,316.8,326.4,81.2,19.4,61.79,71.43,-9.64,0.157,2.568,80.9,7.317,0.606,0.98,88.4,0,83.25089,579.2919,13.13,1.837
"2023-10-20 08:00:00",6116,85.5,12.8,-4.262,6.893,316.4,327.5,81.3,19.7,61.58,72.74,-11.16,0.15,2.417,79.71,11,0.63,1.045,88.6,0,93.52044,579.8586,13.13,1.859
"2023-10-20 08:15:00",6117,55.3,8.62,-2.311,6.375,318.2,326.9,52.99,15,37.99,46.68,-8.69,0.158,2.754,90.2,7.473,0.697,1.019,88.7,0,76.15816,579.8586,13.09,2.172
"2023-10-20 08:30:00",6118,47.51,7.912,-2.234,5.864,318,326.1,45.28,13.78,31.5,39.6,-8.1,0.167,3.621,85.7,6.748,0.805,0.949,88.9,0,72.15224,579.8586,13.09,2.747
"2023-10-20 08:45:00",6119,54.85,9.53,-1.389,5.798,318.2,325.4,53.46,15.33,38.13,45.32,-7.187,0.173,4.001,86.8,7.622,0.709,0.824,89,0,84.31477,579.8586,13.09,3.264
"2023-10-20 09:00:00",6120,148.9,26.14,-2.159,8.02,319,329.2,146.8,34.16,112.6,122.8,-10.18,0.176,3.826,82.8,8.16,1.036,1.153,89.1,0,77.32727,580.7146,13.09,3.664
"2023-10-20 09:15:00",6121,268.8,43.58,-3.853,13.42,318.5,335.8,265,57.01,208,225.3,-17.28,0.164,4.33,80.9,7.73,1.136,1.417,89,0.254,85.9269,580.7146,13.09,3.966
"2023-10-20 09:30:00",6122,244.5,33.87,-6.728,16.66,315.9,339.3,237.7,50.52,187.2,210.6,-23.39,0.139,4.36,84.4,6.123,1.051,1.463,88.5,0,93.55676,580.7146,13.08,4.209
"2023-10-20 09:45:00",6123,207.9,26.98,-7.476,16.75,314.4,338.6,200.5,43.72,156.7,180.9,-24.22,0.13,4.567,88.7,6.413,0.903,1.311,88.2,0,86.45344,580.7146,13.09,4.415
"2023-10-20 10:00:00",6124,167.3,23.37,-6.131,15.39,315.4,336.9,161.2,38.76,122.4,143.9,-21.52,0.14,4.557,84.7,7.679,1.049,1.229,88.4,0.254,86.34901,580.9705,13.09,4.596
"2023-10-20 10:15:00",6125,181.8,23.67,-6.907,15.54,314.8,337.2,174.9,39.21,135.7,158.2,-22.44,0.13,4.771,84.2,7.972,1.015,1.268,88.2,0,91.05376,580.9705,13.09,4.757
"2023-10-20 10:30:00",6126,165.3,26.66,-4.675,14.1,316.7,335.5,160.6,40.76,119.9,138.7,-18.78,0.162,5.161,86.7,7.927,1.057,1.197,88.3,0,82.14748,580.9705,13.09,4.908
"2023-10-20 10:45:00",6127,158.7,26.63,-4.872,12.83,316.8,334.5,153.8,39.46,114.3,132,-17.7,0.17,5.267,83.9,7.572,1.202,1.265,88.5,0,87.72847,580.9705,13.09,5.053
"2023-10-20 11:00:00",6128,186.1,31.8,-4.583,14.34,317.3,336.2,181.5,46.13,135.4,154.3,-18.92,0.171,5.343,83.7,4.122,1.282,1.312,88.5,0.254,83.10476,581.0967,13.09,5.2
"2023-10-20 11:15:00",6129,148.7,24.71,-4.741,13.48,317.1,335.3,144,38.19,105.8,124,-18.22,0.166,5.302,89.3,6.723,1.144,1.304,88.4,0,91.00799,581.0967,13.09,5.343
"2023-10-20 11:30:00",6130,153.4,24.7,-4.735,14.06,315.9,334.7,148.7,38.76,109.9,128.7,-18.79,0.162,5.244,87.8,7.614,0.874,1.051,88.5,0,92.24138,581.0967,13.09,5.482
"2023-10-20 11:45:00",6131,184.7,25.97,-5.747,16.15,314.8,336.7,178.9,42.12,136.8,158.7,-21.9,0.141,5.434,86.3,8.27,0.729,1.021,88.5,0,79.56438,581.0967,13.09,5.605
"2023-10-20 12:00:00",6132,182.1,23.55,-5.675,16.73,314.6,337,176.4,40.28,136.2,158.6,-22.41,0.129,5.377,86.3,6.276,0.703,0.963,88.1,0,81.52462,580.8073,13.09,5.72
"2023-10-20 12:15:00",6133,285.6,40.28,-7.393,19.88,314.6,341.8,278.2,60.16,218,245.3,-27.28,0.14,5.042,89.8,6.587,1.183,1.326,86.1,0,88.3596,580.8073,13.09,5.826
"2023-10-20 12:30:00",6134,658.6,95.3,-22.09,32.01,308,362.1,636.6,127.3,509.3,563.3,-54.1,0.145,5.428,86.8,7.81,2.654,3.039,82,0,70.4542,580.8073,13.09,5.932
"2023-10-20 12:45:00",6135,537.7,78.29,-19.32,31.65,314.8,365.7,518.3,109.9,408.4,459.4,-50.97,0.146,6.162,83.4,6.692,3.404,3.875,80.1,0,87.14239,580.8073,13.09,6.054
"2023-10-20 13:00:00",6136,926,136.2,-42.24,45.42,297.1,384.8,884,181.6,702.3,790,-87.7,0.147,5.155,86.2,8.18,3.791,4.966,81.5,0,84.3751,580.186,13.08,6.201
"2023-10-20 13:15:00",6137,794.2,114.2,-42.23,46.94,301.4,390.5,751.9,161.2,590.8,679.9,-89.2,0.144,5.677,82.3,3.551,4.06,5.828,81.4,0,86.12635,580.186,13.09,6.373
"2023-10-20 13:30:00",6138,724,106.1,-32.98,49.76,309.9,392.6,691,155.9,535.2,617.9,-82.7,0.147,5.643,86.7,9.08,4.584,5.683,80.7,0,77.90908,580.186,13.09,6.58
"2023-10-20 13:45:00",6139,485.9,71.6,-23.65,41.42,316.1,381.2,462.2,113,349.2,414.3,-65.07,0.147,5.673,84.7,8.08,4.261,5.04,82.5,0,74.54672,580.186,13.09,6.824
"2023-10-20 14:00:00",6140,611.2,90.9,-24.32,47.5,314.2,386.1,586.8,138.4,448.5,520.3,-71.82,0.149,5.289,85.1,6.23,3.901,4.798,84.3,0,82.62112,579.5042,13.09,7.095
"2023-10-20 14:15:00",6141,562.8,83.5,-26.57,46.98,313.6,387.1,536.2,130.5,405.7,479.3,-73.54,0.148,4.868,82.8,5.289,4.109,5.123,84.1,0,82.38319,579.5042,13.08,7.391
"2023-10-20 14:30:00",6142,587.6,89.6,-34.77,46.76,307.1,388.6,552.8,136.4,416.4,498,-81.5,0.152,4.863,91.7,10.14,4.557,5.478,81.3,0,95.14361,579.5042,13.09,7.715
"2023-10-20 14:45:00",6143,632.8,95.1,-59.41,46.66,286.6,392.6,573.4,141.8,431.6,537.7,-106.1,0.15,4.844,89.6,10.5,4.994,6.311,77.3,0,79.49558,579.5042,13.09,8.04
"2023-10-20 15:00:00",6144,1007,158.1,-86.1,64.31,266.7,417.1,921,222.5,698.4,849,-150.4,0.157,4.78,89.9,8.64,5.584,7.673,75.08,0,82.56817,579.155,13.09,8.38
"2023-10-20 15:15:00",6145,822,130.1,-99.7,60.93,254.5,415.1,722.7,191,531.6,692.3,-160.6,0.158,4.967,86.3,7.94,6.112,7.954,75.91,0,89.65627,579.155,13.09,8.72
"2023-10-20 15:30:00",6146,788.2,126.7,-101.9,63.27,252.2,417.4,686.3,190,496.4,661.5,-165.2,0.161,3.801,90.5,6.478,6.04,7.942,77.01,0,92.93021,579.155,13.09,9.07
"2023-10-20 15:45:00",6147,755.4,122.4,-97.7,62.26,258.1,418.1,657.7,184.6,473.1,633,-160,0.162,3.966,81.4,9.15,6.535,8.27,76.23,0,75.39845,579.155,13.09,9.44
"2023-10-20 16:00:00",6148,645.1,103.3,-69.69,57.44,280.1,407.3,575.4,160.8,414.6,541.8,-127.1,0.159,5.421,81,7.365,5.512,7.08,82.7,0,87.17142,578.78,13.09,9.83
"2023-10-20 16:15:00",6149,600.5,100.7,-48.23,57.97,296.8,403,552.2,158.7,393.5,499.7,-106.2,0.167,5.332,86.8,10.64,4.987,6.114,84.7,0,78.17445,578.78,13.09,10.23
"2023-10-20 16:30:00",6150,429.1,80.6,-22.74,49.9,319.7,392.4,406.3,130.5,275.8,348.4,-72.64,0.188,5.674,83,8.96,4.803,5.599,85.9,0,77.66903,578.78,13.08,10.64
"2023-10-20 16:45:00",6151,230.6,43.35,-14.85,36.9,321.7,373.4,215.7,80.3,135.5,187.2,-51.75,0.188,4.748,87.1,10.18,3.933,4.383,86.7,0,80.18069,578.78,13.09,11.06
"2023-10-20 17:00:00",6152,202,34.93,-15.1,34.6,320,369.7,186.9,69.53,117.4,167.1,-49.7,0.174,4.503,84,7.572,3.692,4.096,86.7,0,87.50255,578.4108,13.09,11.46
"2023-10-20 17:15:00",6153,34.37,6.2,-3.954,24.46,326.9,355.3,30.42,30.66,-0.243,28.17,-28.42,0.185,4.395,91.8,8.49,2.987,3.196,87.1,0,100.1401,578.4108,13.13,11.58
"2023-10-20 17:30:00",6154,27.16,5.657,-2.016,20.4,325.7,348.1,25.15,26.06,-0.912,21.51,-22.42,0.208,4.362,83.4,3.899,2.563,2.55,87.5,0,89.4359,578.4108,13.13,11.4
"2023-10-20 17:45:00",6155,30.91,6.849,-1.872,18.27,326.3,346.5,29.04,25.12,3.915,24.06,-20.14,0.223,3.832,84,7.035,2.649,2.648,87.9,0,79.3187,578.4108,13.13,11.25
"2023-10-20 18:00:00",6156,9.44,2.383,-1.526,14.24,326.4,342.1,7.912,16.62,-8.71,7.056,-15.76,0.254,4.325,84.4,8.13,2.528,2.584,88.2,0,78.5631,578.0217,13.13,11.14
"2023-10-20 18:15:00",6157,2.484,0.871,-0.909,11.39,326.7,339,1.575,12.26,-10.69,1.613,-12.3,0.412,4.005,83.6,6.202,2.519,2.524,88.5,0,77.18401,578.0217,13.13,11.05
"2023-10-20 18:30:00",6158,0.938,0.427,-1.097,10.37,326.7,338.2,-0.158,10.8,-10.95,0.511,-11.47,0.458,4.315,82.3,10.35,2.574,2.565,88.6,0,89.50581,578.0217,13.13,10.96
"2023-10-20 18:45:00",6159,0.114,0.386,-0.642,9.61,326.9,337.2,-0.528,9.99,-10.52,-0.272,-10.25,-1.977,3.734,87.3,10.37,2.485,2.518,88.8,0,73.58035,578.0217,13.13,10.87
"2023-10-20 19:00:00",6160,-0.211,0.124,-0.654,7.674,327.4,335.7,-0.865,7.798,-8.66,-0.335,-8.33,-0.995,4.475,87,9.35,2.605,2.617,88.9,0,93.04057,578.5047,13.13,10.76
"2023-10-20 19:15:00",6161,-0.25,0.058,-0.44,8.25,326.5,335.2,-0.69,8.31,-9,-0.309,-8.69,-0.823,4.31,100.9,13.47,2.303,2.387,89,0,105.08,578.5047,13.13,10.63
"2023-10-20 19:30:00",6162,-0.265,0.014,-0.273,6.42,326.1,332.8,-0.538,6.435,-6.973,-0.279,-6.693,-0.417,3.223,117.4,17.14,2.081,2.262,89.1,0,105.4768,578.5047,13.13,10.47
"2023-10-20 19:45:00",6163,-0.266,0.071,-0.504,7.105,325.7,333.3,-0.77,7.176,-7.945,-0.337,-7.608,1.939,2.449,120.3,14.69,2.047,2.232,89.1,0,123.417,578.5047,13.13,10.28
"2023-10-20 20:00:00",6164,-0.171,0.118,-0.456,7.036,325.7,333.2,-0.628,7.154,-7.782,-0.289,-7.493,-1.241,3.304,109.5,10.11,2.116,2.211,89.2,0,89.71481,578.8118,13.13,10.06
"2023-10-20 20:15:00",6165,-0.243,-0.032,-0.594,5.767,325.7,332,-0.838,5.735,-6.573,-0.212,-6.362,9.6,3.891,77.6,5.934,2.113,2.24,89.3,0,72.37472,578.8118,13.13,9.84
"2023-10-20 20:30:00",6166,-0.244,0.003,-0.398,6.479,323.4,330.2,-0.642,6.483,-7.125,-0.248,-6.877,-0.324,3.704,87.2,10.16,1.623,1.712,89.4,0.254,75.59572,578.8118,13.13,9.62
"2023-10-20 20:45:00",6167,-0.116,0.128,-0.308,5.681,323.4,329.3,-0.423,5.809,-6.232,-0.244,-5.989,-1.22,5.115,83.5,6.598,1.628,1.691,89.4,0,77.21296,578.8118,13.13,9.39
"2023-10-20 21:00:00",6168,-0.229,0.032,-0.372,6.037,322.3,328.8,-0.601,6.069,-6.67,-0.26,-6.409,-0.23,4.792,80.8,6.662,1.398,1.489,89.5,0,81.17246,578.8875,13.13,9.15
"2023-10-20 21:15:00",6169,-0.19,0.095,-0.33,6.312,321.5,328.1,-0.52,6.407,-6.928,-0.286,-6.642,-0.752,3.875,85.9,12.66,1.221,1.291,89.5,0,106.9758,578.8875,13.13,8.91
"2023-10-20 21:30:00",6170,-0.163,0.123,-0.428,6.024,321.2,327.6,-0.59,6.147,-6.737,-0.286,-6.451,-1.11,3.996,90,8.56,1.164,1.247,89.6,0,93.5144,578.8875,13.12,8.66
"2023-10-20 21:45:00",6171,-0.15,0.184,-0.444,6.144,321.2,327.8,-0.594,6.328,-6.922,-0.334,-6.588,-1.839,2.843,93.7,11.81,1.216,1.271,89.6,0,108.3201,578.8875,13.13,8.43
"2023-10-20 22:00:00",6172,-0.168,0.017,-0.299,4.411,321.5,326.2,-0.467,4.428,-4.895,-0.185,-4.71,-1.14,5.223,107.5,5.764,1.179,1.286,89.7,0,108.3299,579.367,13.13,8.19
"2023-10-20 22:15:00",6173,-0.159,0.067,-0.297,4.145,320.6,325.1,-0.456,4.212,-4.668,-0.226,-4.443,-0.536,4.175,108.3,7.864,0.976,1.104,89.7,0,117.4388,579.367,13.13,7.948
"2023-10-20 22:30:00",6174,-0.212,0.061,-0.368,4.163,320.6,325.1,-0.58,4.224,-4.804,-0.273,-4.531,-0.482,3.075,95,15.98,0.967,1.106,89.7,0,92.65679,579.367,13.13,7.703
"2023-10-20 22:45:00",6175,-0.578,0.254,-0.586,2.271,319.6,322.5,-1.164,2.526,-3.689,-0.832,-2.857,-0.449,4.12,89.5,10.27,0.835,0.955,89.8,0,74.10443,579.367,13.13,7.466
"2023-10-20 23:00:00",6176,-0.4,-0.14,-0.467,0.613,317.1,318.2,-0.867,0.473,-1.34,-0.26,-1.079,0.516,5.788,85.1,10.47,0.16,0.39,89.9,0,77.00934,579.4935,13.13,7.238
"2023-10-20 23:15:00",6177,-0.791,-0.541,-1.649,-0.265,314.7,316.1,-2.44,-0.806,-1.634,-0.25,-1.384,0.763,4.665,87.5,10.04,-0.158,0.129,89.9,0,105.8318,579.4935,13.13,7.009
"2023-10-20 23:30:00",6178,-1.071,-0.27,-1.635,-0.117,313.9,315.5,-2.706,-0.388,-2.319,-0.8,-1.518,0.11,3.174,99.5,7.237,-0.292,-0.043,89.9,0,92.37732,579.4935,13.13,6.778
"2023-10-20 23:45:00",6179,-0.2,0.427,-0.59,0.782,314,315.4,-0.79,1.208,-1.998,-0.627,-1.371,-3.519,2.92,108,6.537,-0.368,-0.246,90,0,114.1855,579.4935,13.13,6.554
"2023-10-21 00:00:00",6180,-0.199,0.254,-0.684,0.865,313.6,315.1,-0.883,1.119,-2.002,-0.453,-1.549,7.137,2.682,88,12.69,-0.434,-0.329,90,0,74.82911,579.3969,13.13,6.329
"2023-10-21 00:15:00",6181,-0.254,-0.249,-0.807,0.766,312.9,314.5,-1.061,0.517,-1.578,-0.005,-1.573,2.079,2.365,76.12,5.569,-0.582,-0.446,90.1,0,73.29362,579.3969,13.13,6.104
"2023-10-21 00:30:00",6182,0.427,0.571,0.051,1.072,314,315,0.478,1.643,-1.165,-0.143,-1.022,3.834,1.415,89.6,29.86,-0.545,-0.399,90.1,0,135.8143,579.3969,13.13,5.88
"2023-10-21 00:45:00",6183,0.248,0.525,-0.099,0.699,315.6,316.4,0.149,1.223,-1.074,-0.276,-0.798,3.107,3.245,131.3,11.36,-0.218,-0.011,90.1,0,152.4569,579.3969,13.13,5.656
"2023-10-21 01:00:00",6184,-0.059,0.442,-0.245,0.416,315.9,316.5,-0.304,0.858,-1.162,-0.5,-0.661,0.063,3.27,127.6,13.28,-0.133,0.074,90.2,0,109.2663,578.735,13.13,5.428
"2023-10-21 01:15:00",6185,-0.492,0.574,-0.342,0.225,315.8,316.3,-0.834,0.8,-1.634,-1.066,-0.568,-1.402,2.947,109.2,5.703,-0.132,0.073,90.1,0,109.4647,578.735,13.13,5.201
"2023-10-21 01:30:00",6186,0.117,1.212,-0.53,0.719,315.8,317,-0.413,1.932,-2.345,-1.095,-1.25,-10.03,4.645,118.5,8.15,-0.086,0.119,90.1,0,128.7676,578.735,13.13,4.985
"2023-10-21 01:45:00",6187,-0.38,1.237,-0.902,-0.045,315.5,316.4,-1.282,1.191,-2.473,-1.617,-0.856,-0.451,4.75,108.5,7.011,-0.047,0.145,90.1,0,102.6286,578.735,13.13,4.77
"2023-10-21 02:00:00",6188,-0.553,1.05,-1.04,-0.386,315.4,316.1,-1.593,0.664,-2.257,-1.603,-0.654,-2.032,4.896,106,10.06,-0.001,0.151,90.1,0,98.36636,578.2043,13.13,4.564
"2023-10-21 02:15:00",6189,-0.352,0.805,-0.799,-0.053,315.7,316.4,-1.151,0.751,-1.902,-1.157,-0.746,-1.961,5.408,105.1,10.24,0,0.154,90.1,0,103.6746,578.2043,13.13,4.372
"2023-10-21 02:30:00",6190,-0.298,0.777,-0.89,-0.064,315.6,316.4,-1.188,0.713,-1.901,-1.075,-0.826,-18.68,6.747,103.5,5.638,0.008,0.158,90.1,0,99.83895,578.2043,13.13,4.193
"2023-10-21 02:45:00",6191,-0.16,0.31,-0.33,0.271,316.2,316.8,-0.489,0.581,-1.07,-0.469,-0.601,-2.497,6.558,90.9,12.63,-0.037,0.153,90.1,0,88.80077,578.2043,13.13,4.021
"2023-10-21 03:00:00",6192,-0.403,-0.127,-0.192,-0.075,316.2,316.3,-0.595,-0.203,-0.392,-0.276,-0.116,0.296,6.243,87,6.166,-0.097,0.139,90.1,0,92.2153,578.0587,13.13,3.858
"2023-10-21 03:15:00",6193,-0.363,-0.064,-0.157,0,316.1,316.3,-0.52,-0.064,-0.456,-0.299,-0.157,0.177,5.791,97.1,6.707,-0.122,0.112,90.1,0,95.583,578.0587,13.13,3.71
"2023-10-21 03:30:00",6194,-0.291,0.026,-0.15,0.21,316,316.4,-0.441,0.236,-0.676,-0.316,-0.36,-0.117,6.389,99.8,6.491,-0.119,0.081,90.1,0,93.98747,578.0587,13.13,3.572
